"Stkcd","Trddt","Dsmvtll"
"601238","2022-07-07","126168228.84"
"601238","2022-07-08","122780173.66"
"601238","2022-07-11","115930409.92"
"601238","2022-07-12","114089075.58"
"601238","2022-07-13","116004063.29"
"601238","2022-07-14","115709449.80"
"601238","2022-07-15","118360971.25"
"601238","2022-07-18","117256170.64"
"601238","2022-07-19","115709449.80"
"601238","2022-07-20","113720808.71"
"601238","2022-07-21","111290247.39"
"601238","2022-07-22","112542354.74"
"601238","2022-07-25","106944698.35"
"601238","2022-07-26","107902192.21"
"601238","2022-07-27","109522566.42"
"601238","2022-07-28","109448913.05"
"601238","2022-07-29","109669873.17"
"601238","2022-08-01","114751955.94"
"601238","2022-08-02","112100434.50"
"601238","2022-08-03","114089075.58"
"601238","2022-08-04","110332753.53"
"601238","2022-08-05","111732167.63"
"601238","2022-08-08","112763314.86"
"601238","2022-08-09","111953127.75"
"601238","2022-08-10","109375259.68"
"601238","2022-08-11","112836968.23"
"601238","2022-08-12","109743526.54"
"601238","2022-08-15","108491419.19"
"601238","2022-08-16","108565072.57"
"601238","2022-08-17","108859686.06"
"601238","2022-08-18","108270459.07"
"601238","2022-08-19","105029710.64"
"601238","2022-08-22","108123152.33"
"601238","2022-08-23","105692591.00"
"601238","2022-08-24","102672802.69"
"601238","2022-08-25","104735097.15"
"601238","2022-08-26","106723738.23"
"601238","2022-08-29","105324324.13"
"601238","2022-08-30","108786032.69"
"601238","2022-08-31","102451842.57"
"601238","2022-09-01","102525495.94"
"601238","2022-09-02","102672802.69"
"601238","2022-09-05","100242241.36"
"601238","2022-09-06","102967416.18"
"601238","2022-09-07","102820109.43"
"601238","2022-09-08","102157229.07"
"601238","2022-09-09","102967416.18"
"601238","2022-09-13","105177017.39"
"601238","2022-09-14","102378189.19"
"601238","2022-09-15","98179946.90"
"601238","2022-09-16","95307465.33"
"601238","2022-09-19","96117652.44"
"601238","2022-09-20","98621867.14"
"601238","2022-09-21","98253600.28"
"601238","2022-09-22","94570931.60"
"601238","2022-09-23","93981704.61"
"601238","2022-09-26","94276318.11"
"601238","2022-09-27","94865545.09"
"601238","2022-09-28","91477489.91"
"601238","2022-09-29","90078075.81"
"601238","2022-09-30","89341542.08"
"601238","2022-10-10","87058287.50"
"601238","2022-10-11","87868474.61"
"601238","2022-10-12","90519996.06"
"601238","2022-10-13","91403836.54"
"601238","2022-10-14","93760744.49"
"601238","2022-10-17","93171517.50"
"601238","2022-10-18","92950557.38"
"601238","2022-10-19","91477489.91"
"601238","2022-10-20","90593649.43"
"601238","2022-10-21","91477489.91"
"601238","2022-10-24","89341542.08"
"601238","2022-10-25","89562502.20"
"601238","2022-10-26","89415195.45"
"601238","2022-10-27","90078075.81"
"601238","2022-10-28","84701379.55"
"601238","2022-10-31","83449272.20"
"601238","2022-11-01","86690020.63"
"601238","2022-11-02","90519996.06"
"601238","2022-11-03","89267888.71"
"601238","2022-11-04","92950557.38"
"601238","2022-11-07","92508637.14"
"601238","2022-11-08","91256529.79"
"601238","2022-11-09","89709808.95"
"601238","2022-11-10","87279247.62"
"601238","2022-11-11","88825968.47"
"601238","2022-11-14","87721167.86"
"601238","2022-11-15","89562502.20"
"601238","2022-11-16","88089434.73"
"601238","2022-11-17","86542713.89"
"601238","2022-11-18","85953486.90"
"601238","2022-11-21","85732526.78"
"601238","2022-11-22","85290606.54"
"601238","2022-11-23","85290606.54"
"601238","2022-11-24","85585220.03"
"601238","2022-11-25","84922339.67"
"601238","2022-11-28","83449272.20"
"601238","2022-11-29","86321753.77"
"601238","2022-11-30","90740956.18"
"601238","2022-12-01","90372689.31"
"601238","2022-12-02","88384048.22"
"601238","2022-12-05","89194235.33"
"601238","2022-12-06","89415195.45"
"601238","2022-12-07","89857115.69"
"601238","2022-12-08","89709808.95"
"601238","2022-12-09","89120581.96"
"601238","2022-12-12","86616367.26"
"601238","2022-12-13","86910980.75"
"601238","2022-12-14","86100793.64"
"601238","2022-12-15","87721167.86"
"601238","2022-12-16","87573861.12"
"601238","2022-12-19","86616367.26"
"601238","2022-12-20","85879833.52"
"601238","2022-12-21","84554072.80"
"601238","2022-12-22","84112152.56"
"601238","2022-12-23","83228312.08"
"601238","2022-12-26","83670232.32"
"601238","2022-12-27","83891192.44"
"601238","2022-12-28","82123511.47"
"601238","2022-12-29","80724097.38"
"601238","2022-12-30","81239670.99"
"601633","2022-01-04","293186359.22"
"601633","2022-01-05","282141247.32"
"601633","2022-01-06","273734689.93"
"601633","2022-01-07","277170946.97"
"601633","2022-01-10","287786526.74"
"601633","2022-01-11","270666603.29"
"601633","2022-01-12","288706952.73"
"601633","2022-01-13","276066435.78"
"601633","2022-01-14","276250520.98"
"601633","2022-01-17","279257245.88"
"601633","2022-01-18","281282183.06"
"601633","2022-01-19","272262008.34"
"601633","2022-01-20","272691540.47"
"601633","2022-01-21","269991624.23"
"601633","2022-01-24","265450856.01"
"601633","2022-01-25","263425918.82"
"601633","2022-01-26","261707790.31"
"601633","2022-01-27","248208209.10"
"601633","2022-01-28","245201484.19"
"601633","2022-02-07","252202365.33"
"601633","2022-02-08","247293316.86"
"601633","2022-02-09","253736442.98"
"601633","2022-02-10","247293316.86"
"601633","2022-02-11","237536583.02"
"601633","2022-02-14","233793433.56"
"601633","2022-02-15","237168404.38"
"601633","2022-02-16","240911553.84"
"601633","2022-02-17","238579755.82"
"601633","2022-02-18","234713880.14"
"601633","2022-02-21","233916159.77"
"601633","2022-02-22","226552688.59"
"601633","2022-02-23","236063974.27"
"601633","2022-02-24","224527705.18"
"601633","2022-02-25","227043593.65"
"601633","2022-02-28","224036800.12"
"601633","2022-03-01","225816330.99"
"601633","2022-03-02","220968643.45"
"601633","2022-03-03","207652886.13"
"601633","2022-03-04","203971097.37"
"601633","2022-03-07","195871162.10"
"601633","2022-03-08","186482600.75"
"601633","2022-03-09","182309906.83"
"601633","2022-03-10","182248543.68"
"601633","2022-03-11","182800811.99"
"601633","2022-03-14","174087245.26"
"601633","2022-03-15","167275936.05"
"601633","2022-03-16","173964518.97"
"601633","2022-03-17","174087245.26"
"601633","2022-03-18","174700876.72"
"601633","2022-03-21","174946329.30"
"601633","2022-03-22","177216765.71"
"601633","2022-03-23","176725860.54"
"601633","2022-03-24","175498597.62"
"601633","2022-03-25","169669098.75"
"601633","2022-03-28","167521388.63"
"601633","2022-03-29","165987309.98"
"601633","2022-03-30","175130491.23"
"601633","2022-03-31","168135089.69"
"601633","2022-04-01","170344164.58"
"601633","2022-04-06","163901031.56"
"601633","2022-04-07","161016962.49"
"601633","2022-04-08","161630594.21"
"601633","2022-04-11","150032954.76"
"601633","2022-04-12","153960197.75"
"601633","2022-04-13","154328378.08"
"601633","2022-04-14","158378347.45"
"601633","2022-04-15","157575532.07"
"601633","2022-04-18","161686731.70"
"601633","2022-04-19","155918779.98"
"601633","2022-04-20","156225585.92"
"601633","2022-04-21","148678159.74"
"601633","2022-04-22","149475879.50"
"601633","2022-04-25","138553586.17"
"601633","2022-04-26","136896833.81"
"601633","2022-04-27","140026254.93"
"601633","2022-04-28","141008034.11"
"601633","2022-04-29","152298494.63"
"601633","2022-05-05","151930349.52"
"601633","2022-05-06","146101034.82"
"601633","2022-05-09","143155696.86"
"601633","2022-05-10","141437583.06"
"601633","2022-05-11","155612021.97"
"601633","2022-05-12","164938925.49"
"601633","2022-05-13","181445090.28"
"601633","2022-05-16","177947501.46"
"601633","2022-05-17","195742251.61"
"601633","2022-05-18","206603185.32"
"601633","2022-05-19","219427677.66"
"601633","2022-05-20","212428915.94"
"601633","2022-05-23","209229870.58"
"601633","2022-05-24","211444594.29"
"601633","2022-05-25","228239582.43"
"601633","2022-05-26","216735323.15"
"601633","2022-05-27","214397559.23"
"601633","2022-05-30","209291390.68"
"601633","2022-05-31","204246742.23"
"601633","2022-06-01","207876428.31"
"601633","2022-06-02","218458105.12"
"601633","2022-06-06","223939574.35"
"601633","2022-06-07","216117702.53"
"601633","2022-06-08","230283297.16"
"601633","2022-06-09","219135590.08"
"601633","2022-06-10","224956893.69"
"601633","2022-06-13","236783762.14"
"601633","2022-06-14","253969680.36"
"601633","2022-06-15","242943589.46"
"601633","2022-06-16","237830932.79"
"601633","2022-06-17","240849248.17"
"601633","2022-06-20","239863675.80"
"601633","2022-06-21","236078628.23"
"601633","2022-06-22","234045592.03"
"601633","2022-06-23","249283875.30"
"601633","2022-06-24","246199442.30"
"601633","2022-06-27","252615062.95"
"601633","2022-06-28","260209809.83"
"601633","2022-06-29","234485737.90"
"601633","2022-06-30","228507583.29"
"601633","2022-07-01","229679733.42"
"601633","2022-07-04","222955293.20"
"601633","2022-07-05","216724389.88"
"601633","2022-07-06","219808995.48"
"601633","2022-07-07","230358346.66"
"601633","2022-07-08","221803433.97"
"601633","2022-07-11","210636140.08"
"601633","2022-07-12","207921438.80"
"601633","2022-07-13","208785207.39"
"601633","2022-07-14","208353323.09"
"601633","2022-07-15","212879037.88"
"601633","2022-07-18","221887831.94"
"601633","2022-07-19","219688061.90"
"601633","2022-07-20","216419261.43"
"601633","2022-07-21","211423547.50"
"601633","2022-07-22","217036016.23"
"601633","2022-07-25","209079881.88"
"601633","2022-07-26","210128368.64"
"601633","2022-07-27","205890973.05"
"601633","2022-07-28","206562631.03"
"601633","2022-07-29","210470407.68"
"601633","2022-08-01","220728321.37"
"601633","2022-08-02","212101993.12"
"601633","2022-08-03","208524814.99"
"601633","2022-08-04","200260299.99"
"601633","2022-08-05","195696314.10"
"601633","2022-08-08","199396843.20"
"601633","2022-08-09","199026790.29"
"601633","2022-08-10","195079559.24"
"601633","2022-08-11","196498095.40"
"601633","2022-08-12","194586155.36"
"601633","2022-08-15","193105943.72"
"601633","2022-08-16","193907725.03"
"601633","2022-08-17","196744797.34"
"601633","2022-08-18","192920917.27"
"601633","2022-08-19","188665308.80"
"601633","2022-08-22","207538007.23"
"601633","2022-08-23","211855291.18"
"601633","2022-08-24","206181146.56"
"601633","2022-08-25","215802522.22"
"601633","2022-08-26","218022839.69"
"601633","2022-08-29","209449947.26"
"601633","2022-08-30","210930158.91"
"601633","2022-08-31","206366173.01"
"601633","2022-09-01","198903439.32"
"601633","2022-09-02","195202918.48"
"601633","2022-09-05","192365846.04"
"601633","2022-09-06","196374752.74"
"601633","2022-09-07","197916639.93"
"601633","2022-09-08","191070660.80"
"601633","2022-09-09","193116338.74"
"601633","2022-09-13","197373044.74"
"601633","2022-09-14","195769479.97"
"601633","2022-09-15","188553964.93"
"601633","2022-09-16","178131599.95"
"601633","2022-09-19","184916390.81"
"601633","2022-09-20","183991192.05"
"601633","2022-09-21","181585675.29"
"601633","2022-09-22","176589602.03"
"601633","2022-09-23","175726083.19"
"601633","2022-09-26","177024320.36"
"601633","2022-09-27","181280625.58"
"601633","2022-09-28","173385450.33"
"601633","2022-09-29","173323769.27"
"601633","2022-09-30","171473824.46"
"601633","2022-10-10","161111377.51"
"601633","2022-10-11","160926333.82"
"601633","2022-10-12","166169238.52"
"601633","2022-10-13","163023495.70"
"601633","2022-10-14","166354282.22"
"601633","2022-10-17","169561706.27"
"601633","2022-10-18","169746749.97"
"601633","2022-10-19","165490769.58"
"601633","2022-10-20","163208563.66"
"601633","2022-10-21","162098301.32"
"601633","2022-10-24","166838196.00"
"601633","2022-10-25","167825040.01"
"601633","2022-10-26","172019124.07"
"601633","2022-10-27","180715680.72"
"601633","2022-10-28","178556960.98"
"601633","2022-10-31","179852192.82"
"601633","2022-11-01","181764201.73"
"601633","2022-11-02","185094797.90"
"601633","2022-11-03","180345614.48"
"601633","2022-11-04","192434445.00"
"601633","2022-11-07","190710090.54"
"601633","2022-11-08","189415148.00"
"601633","2022-11-09","186455409.53"
"601633","2022-11-10","186517167.09"
"601633","2022-11-11","188860967.47"
"601633","2022-11-14","186147093.34"
"601633","2022-11-15","189971188.70"
"601633","2022-11-16","185715340.64"
"601633","2022-11-17","180350339.31"
"601633","2022-11-18","179055073.54"
"601633","2022-11-21","179980263.38"
"601633","2022-11-22","178376600.99"
"601633","2022-11-23","178006525.05"
"601633","2022-11-24","178192878.15"
"601633","2022-11-25","175664035.74"
"601633","2022-11-28","177144379.37"
"601633","2022-11-29","180660127.84"
"601633","2022-11-30","197251993.46"
"601633","2022-12-01","197868791.44"
"601633","2022-12-02","192502838.44"
"601633","2022-12-05","192132759.29"
"601633","2022-12-06","195216752.22"
"601633","2022-12-07","196388669.53"
"601633","2022-12-08","194599953.63"
"601633","2022-12-09","194599953.63"
"601633","2022-12-12","190960841.98"
"601633","2022-12-13","191207561.41"
"601633","2022-12-14","189665564.95"
"601633","2022-12-15","191886039.86"
"601633","2022-12-16","188308608.06"
"601633","2022-12-19","186334852.59"
"601633","2022-12-20","183867658.25"
"601633","2022-12-21","180536945.89"
"601633","2022-12-22","188185248.34"
"601633","2022-12-23","182276710.80"
"601633","2022-12-26","185360919.10"
"601633","2022-12-27","186409549.92"
"601633","2022-12-28","180241133.31"
"601633","2022-12-29","180734606.64"
"601633","2022-12-30","182708499.96"
"601689","2022-01-04","56534989.14"
"601689","2022-01-05","55543147.23"
"601689","2022-01-06","55014164.87"
"601689","2022-01-07","53989261.56"
"601689","2022-01-10","57460708.26"
"601689","2022-01-11","57637035.72"
"601689","2022-01-12","59808067.46"
"601689","2022-01-13","56501927.75"
"601689","2022-01-14","62144406.20"
"601689","2022-01-17","64635031.45"
"601689","2022-01-18","64381560.74"
"601689","2022-01-19","62089303.87"
"601689","2022-01-20","61780730.83"
"601689","2022-01-21","59874190.26"
"601689","2022-01-24","65351361.72"
"601689","2022-01-25","62045222.00"
"601689","2022-01-26","64006864.90"
"601689","2022-01-27","61725628.50"
"601689","2022-01-28","59510514.89"
"601689","2022-02-07","60932154.97"
"601689","2022-02-08","57912547.36"
"601689","2022-02-09","61020318.69"
"601689","2022-02-10","58882348.34"
"601689","2022-02-11","56204375.17"
"601689","2022-02-14","57086012.43"
"601689","2022-02-15","59907251.65"
"601689","2022-02-16","59896231.19"
"601689","2022-02-17","61483178.25"
"601689","2022-02-18","60006435.85"
"601689","2022-02-21","60138681.43"
"601689","2022-02-22","60943175.43"
"601689","2022-02-23","64800338.43"
"601689","2022-02-24","64161151.42"
"601689","2022-02-25","65329320.79"
"601689","2022-02-28","66321162.70"
"601689","2022-03-01","66706879.00"
"601689","2022-03-02","65384423.12"
"601689","2022-03-03","60083579.11"
"601689","2022-03-04","58243161.33"
"601689","2022-03-07","56039068.19"
"601689","2022-03-08","56843562.18"
"601689","2022-03-09","59168880.45"
"601689","2022-03-10","61472157.79"
"601689","2022-03-11","60392152.15"
"601689","2022-03-14","57890506.43"
"601689","2022-03-15","59576637.68"
"601689","2022-03-16","65538709.64"
"601689","2022-03-17","65560750.57"
"601689","2022-03-18","64260335.61"
"601689","2022-03-21","64403601.67"
"601689","2022-03-22","64921563.56"
"601689","2022-03-23","64315437.94"
"601689","2022-03-24","63654210.00"
"601689","2022-03-25","61031339.16"
"601689","2022-03-28","60502356.80"
"601689","2022-03-29","60965216.36"
"601689","2022-03-30","64513806.32"
"601689","2022-03-31","62596245.29"
"601689","2022-04-01","64491765.39"
"601689","2022-04-06","61494198.72"
"601689","2022-04-07","58518672.97"
"601689","2022-04-08","58518672.97"
"601689","2022-04-11","52666805.68"
"601689","2022-04-12","55091308.13"
"601689","2022-04-13","55102328.60"
"601689","2022-04-14","54000282.03"
"601689","2022-04-15","55256615.12"
"601689","2022-04-18","55454983.50"
"601689","2022-04-19","54981103.48"
"601689","2022-04-20","54099466.22"
"601689","2022-04-21","53559463.40"
"601689","2022-04-22","56700296.13"
"601689","2022-04-25","53294972.22"
"601689","2022-04-26","50583937.65"
"601689","2022-04-27","54881919.29"
"601689","2022-04-28","56017027.25"
"601689","2022-04-29","57934588.29"
"601689","2022-05-05","58948471.14"
"601689","2022-05-06","57074991.96"
"601689","2022-05-09","56865603.12"
"601689","2022-05-10","58562754.84"
"601689","2022-05-11","60601540.99"
"601689","2022-05-12","58706020.89"
"601689","2022-05-13","61758689.89"
"601689","2022-05-16","60348070.28"
"601689","2022-05-17","61560321.51"
"601689","2022-05-18","61890935.48"
"601689","2022-05-19","62794613.67"
"601689","2022-05-20","62596245.29"
"601689","2022-05-23","62728490.88"
"601689","2022-05-24","60226845.16"
"601689","2022-05-25","61450116.85"
"601689","2022-05-26","61494198.72"
"601689","2022-05-27","61714608.03"
"601689","2022-05-30","63544005.34"
"601689","2022-05-31","64469724.46"
"601689","2022-06-01","62452979.24"
"601689","2022-06-02","63356657.42"
"601689","2022-06-06","64050946.76"
"601689","2022-06-07","63279514.16"
"601689","2022-06-08","62166447.13"
"601689","2022-06-09","59620719.55"
"601689","2022-06-10","65571771.03"
"601689","2022-06-13","69208524.72"
"601689","2022-06-14","72580787.23"
"601689","2022-06-15","72580787.23"
"601689","2022-06-16","71302413.21"
"601689","2022-06-17","72591807.70"
"601689","2022-06-20","74674675.72"
"601689","2022-06-21","74817941.77"
"601689","2022-06-22","72624869.09"
"601689","2022-06-23","78245306.61"
"601689","2022-06-24","77694283.33"
"601689","2022-06-27","77484894.48"
"601689","2022-06-28","78575920.58"
"601689","2022-06-29","71633027.18"
"601689","2022-06-30","75413046.92"
"601689","2022-07-01","78079999.63"
"601689","2022-07-04","80063683.46"
"601689","2022-07-05","79677967.16"
"601689","2022-07-06","79744089.95"
"601689","2022-07-07","81716753.31"
"601689","2022-07-08","78245306.61"
"601689","2022-07-11","79744089.95"
"601689","2022-07-12","81639610.05"
"601689","2022-07-13","80890218.38"
"601689","2022-07-14","86598819.63"
"601689","2022-07-15","91646192.93"
"601689","2022-07-18","95856010.83"
"601689","2022-07-19","96109481.54"
"601689","2022-07-20","96153563.41"
"601689","2022-07-21","95602540.12"
"601689","2022-07-22","95723765.24"
"601689","2022-07-25","92946607.88"
"601689","2022-07-26","93056812.54"
"601689","2022-07-27","96318870.39"
"601689","2022-07-28","96065399.68"
"601689","2022-07-29","101300120.90"
"601689","2022-08-01","96759689.02"
"601689","2022-08-02","96384993.19"
"601689","2022-08-03","91502926.87"
"601689","2022-08-04","90048225.40"
"601689","2022-08-05","91260476.63"
"601689","2022-08-08","92406605.06"
"601689","2022-08-09","91998847.83"
"601689","2022-08-10","88891076.50"
"601689","2022-08-11","88218828.09"
"601689","2022-08-12","87943316.45"
"601689","2022-08-15","90257614.25"
"601689","2022-08-16","90367818.90"
"601689","2022-08-17","90610269.15"
"601689","2022-08-18","94224981.91"
"601689","2022-08-19","90709453.34"
"601689","2022-08-22","91183333.37"
"601689","2022-08-23","95007434.97"
"601689","2022-08-24","89629447.70"
"601689","2022-08-25","88163725.76"
"601689","2022-08-26","92351502.73"
"601689","2022-08-29","90037204.93"
"601689","2022-08-30","90753535.20"
"601689","2022-08-31","87127801.98"
"601689","2022-09-01","84769422.32"
"601689","2022-09-02","88351073.68"
"601689","2022-09-05","86025755.41"
"601689","2022-09-06","91469865.48"
"601689","2022-09-07","95690703.85"
"601689","2022-09-08","96153563.41"
"601689","2022-09-09","96153563.41"
"601689","2022-09-13","94963353.11"
"601689","2022-09-14","91381701.75"
"601689","2022-09-15","86268205.66"
"601689","2022-09-16","83325741.31"
"601689","2022-09-19","81308996.08"
"601689","2022-09-20","86003714.48"
"601689","2022-09-21","84185337.64"
"601689","2022-09-22","83182475.25"
"601689","2022-09-23","81518384.93"
"601689","2022-09-26","85375547.93"
"601689","2022-09-27","84262480.90"
"601689","2022-09-28","82576349.64"
"601689","2022-09-29","85254322.81"
"601689","2022-09-30","81331037.01"
"601689","2022-10-10","76041213.47"
"601689","2022-10-11","79479598.77"
"601689","2022-10-12","81529405.40"
"601689","2022-10-13","82631451.97"
"601689","2022-10-14","84086153.44"
"601689","2022-10-17","82433083.59"
"601689","2022-10-18","82433083.59"
"601689","2022-10-19","80901238.85"
"601689","2022-10-20","75049371.55"
"601689","2022-10-21","77253464.70"
"601689","2022-10-24","76173459.06"
"601689","2022-10-25","78432654.53"
"601689","2022-10-26","78818370.83"
"601689","2022-10-27","77132239.57"
"601689","2022-10-28","71489761.13"
"601689","2022-10-31","71412617.87"
"601689","2022-11-01","75446108.32"
"601689","2022-11-02","81661650.99"
"601689","2022-11-03","81882060.30"
"601689","2022-11-04","85959632.62"
"601689","2022-11-07","84857586.04"
"601689","2022-11-08","83424925.50"
"601689","2022-11-09","80813075.12"
"601689","2022-11-10","79281230.39"
"601689","2022-11-11","79237148.53"
"601689","2022-11-14","77066116.78"
"601689","2022-11-15","78575920.58"
"601689","2022-11-16","78322449.87"
"601689","2022-11-17","73837120.32"
"601689","2022-11-18","75313862.73"
"601689","2022-11-21","78575920.58"
"601689","2022-11-22","77573058.20"
"601689","2022-11-23","77242444.23"
"601689","2022-11-24","77220403.30"
"601689","2022-11-25","73506506.35"
"601689","2022-11-28","74762839.44"
"601689","2022-11-29","70905676.44"
"601689","2022-11-30","74377123.14"
"601689","2022-12-01","75655497.17"
"601689","2022-12-02","72239152.79"
"601689","2022-12-05","71633027.18"
"601689","2022-12-06","69550159.16"
"601689","2022-12-07","70376694.09"
"601689","2022-12-08","71412617.87"
"601689","2022-12-09","69252606.58"
"601689","2022-12-12","69065258.67"
"601689","2022-12-13","66530551.55"
"601689","2022-12-14","67886068.84"
"601689","2022-12-15","70817512.72"
"601689","2022-12-16","67919130.23"
"601689","2022-12-19","68018314.42"
"601689","2022-12-20","67555454.86"
"601689","2022-12-21","65990548.73"
"601689","2022-12-22","65615852.90"
"601689","2022-12-23","63356657.42"
"601689","2022-12-26","68326887.46"
"601689","2022-12-27","68238723.74"
"601689","2022-12-28","64150130.96"
"601689","2022-12-29","64557888.19"
"601689","2022-12-30","64557888.19"
